0.000000,0.000000,0.000000,-0.523599,-0.785398,-0.570796,-0.785398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000981,-0.001946,-0.000899,-0.516552,-0.737160,-0.636567,-0.762277,0.001780,-0.014108,-0.067850,-0.030009,-0.051949,0.000000
0.002022,-0.003671,-0.001852,-0.509565,-0.690654,-0.697692,-0.742116,0.003490,-0.021958,-0.132651,-0.054730,-0.099879,0.000000
0.003096,-0.005218,-0.002837,-0.502667,-0.645787,-0.754497,-0.724687,0.005132,-0.025215,-0.194629,-0.075396,-0.144449,0.000000
0.004184,-0.006621,-0.003835,-0.495875,-0.602416,-0.807384,-0.709731,0.006710,-0.025064,-0.253973,-0.092891,-0.186146,0.000000
0.005274,-0.007903,-0.004835,-0.489205,-0.560389,-0.856746,-0.697009,0.008226,-0.022357,-0.310833,-0.107858,-0.225333,0.000000
0.006357,-0.009082,-0.005829,-0.482666,-0.519564,-0.902941,-0.686307,0.009684,-0.017723,-0.365336,-0.120773,-0.262286,0.000000
0.007425,-0.010172,-0.006811,-0.476263,-0.479813,-0.946282,-0.677443,0.011085,-0.011632,-0.417589,-0.131998,-0.297223,0.000000
0.008474,-0.011184,-0.007775,-0.470003,-0.441024,-0.987039,-0.670257,0.012434,-0.004445,-0.467684,-0.141813,-0.330316,0.000000
0.009500,-0.012127,-0.008718,-0.463889,-0.403100,-1.025449,-0.664614,0.013732,0.003555,-0.515703,-0.150441,-0.361707,0.000000
0.010500,-0.013007,-0.009639,-0.457924,-0.365956,-1.061712,-0.660398,0.014984,0.012144,-0.561718,-0.158059,-0.391514,0.000000
0.011471,-0.013831,-0.010534,-0.452109,-0.329517,-1.096006,-0.657508,0.016191,0.021140,-0.605793,-0.164815,-0.419838,0.000000
0.012413,-0.014603,-0.011402,-0.446445,-0.293719,-1.128483,-0.655858,0.017356,0.030396,-0.647987,-0.170828,-0.446763,0.000000
0.013324,-0.015328,-0.012242,-0.440935,-0.258505,-1.159278,-0.655370,0.018483,0.039787,-0.688353,-0.176203,-0.472363,0.000000
0.014203,-0.016010,-0.013053,-0.435577,-0.223827,-1.188507,-0.655979,0.019573,0.049211,-0.726940,-0.181025,-0.496704,0.000000
0.015049,-0.016652,-0.013834,-0.430374,-0.189638,-1.216274,-0.657626,0.020630,0.058577,-0.763791,-0.185370,-0.519844,0.000000
0.015861,-0.017256,-0.014585,-0.425325,-0.155901,-1.242671,-0.660259,0.021655,0.067811,-0.798949,-0.189303,-0.541834,0.000000
0.016639,-0.017826,-0.015305,-0.420431,-0.122581,-1.267780,-0.663834,0.022652,0.076847,-0.832449,-0.192882,-0.562720,0.000000
0.017383,-0.018363,-0.015993,-0.415691,-0.089646,-1.291672,-0.668309,0.023622,0.085626,-0.864326,-0.196158,-0.582542,0.000000
0.018092,-0.018870,-0.016650,-0.411107,-0.057068,-1.314413,-0.673648,0.024568,0.094099,-0.894613,-0.199175,-0.601340,0.000000
0.018765,-0.019348,-0.017274,-0.406676,-0.024824,-1.336059,-0.679820,0.025493,0.102218,-0.923339,-0.201974,-0.619147,0.000000
0.019403,-0.019800,-0.017866,-0.402401,0.007110,-1.356662,-0.686797,0.026398,0.109946,-0.950530,-0.204591,-0.635994,0.000000
0.020006,-0.020225,-0.018426,-0.398280,0.038754,-1.376269,-0.694553,0.027286,0.117243,-0.976213,-0.207060,-0.651910,0.000000
0.020572,-0.020627,-0.018953,-0.394314,0.070125,-1.394919,-0.703066,0.028158,0.124079,-1.000411,-0.209411,-0.666921,0.000000
0.021103,-0.021006,-0.019447,-0.390503,0.101239,-1.412650,-0.712317,0.029017,0.130423,-1.023145,-0.211670,-0.681052,0.000000
0.021598,-0.021364,-0.019908,-0.386846,0.132112,-1.429493,-0.722287,0.029865,0.136249,-1.044437,-0.213864,-0.694324,0.000000
0.022056,-0.021701,-0.020337,-0.383343,0.162755,-1.445477,-0.732961,0.030702,0.141530,-1.064304,-0.216015,-0.706760,0.000000
0.022479,-0.022019,-0.020732,-0.379994,0.193179,-1.460628,-0.744327,0.031532,0.146245,-1.082766,-0.218143,-0.718377,0.000000
0.022864,-0.022319,-0.021093,-0.376800,0.223395,-1.474967,-0.756372,0.032356,0.150373,-1.099837,-0.220270,-0.729194,0.000000
0.023214,-0.022600,-0.021422,-0.373759,0.253409,-1.488514,-0.769085,0.033176,0.153895,-1.115535,-0.222412,-0.739228,0.000000
0.023527,-0.022865,-0.021717,-0.370872,0.283230,-1.501283,-0.782459,0.033992,0.156794,-1.129874,-0.224587,-0.748494,0.000000
0.023803,-0.023114,-0.021979,-0.368138,0.312862,-1.513289,-0.796485,0.034808,0.159053,-1.142868,-0.226809,-0.757007,0.000000
0.024043,-0.023348,-0.022207,-0.365557,0.342310,-1.524543,-0.811156,0.035623,0.160658,-1.154531,-0.229094,-0.764780,0.000000
0.024246,-0.023566,-0.022402,-0.363130,0.371575,-1.535053,-0.826468,0.036440,0.161595,-1.164875,-0.231453,-0.771826,0.000000
0.024413,-0.023771,-0.022564,-0.360855,0.400661,-1.544825,-0.842415,0.037260,0.161854,-1.173911,-0.233899,-0.778159,0.000000
0.024544,-0.023962,-0.022692,-0.358733,0.429565,-1.553864,-0.858994,0.038083,0.161422,-1.181653,-0.236444,-0.783788,0.000000
0.024637,-0.024140,-0.022787,-0.356763,0.458288,-1.562173,-0.876202,0.038912,0.160290,-1.188111,-0.239097,-0.788725,0.000000
0.024695,-0.024305,-0.022848,-0.354945,0.486827,-1.569751,-0.894034,0.039748,0.158450,-1.193297,-0.241867,-0.792980,0.000000
0.024716,-0.024459,-0.022876,-0.353279,0.515177,-1.576597,-0.912490,0.040591,0.155894,-1.197221,-0.244764,-0.796563,0.000000
0.024731,-0.024600,-0.022871,-0.351763,0.543333,-1.582708,-0.931568,0.041443,0.152614,-1.199893,-0.247795,-0.799483,0.000000
0.024783,-0.024730,-0.022833,-0.350400,0.571287,-1.588078,-0.951264,0.042304,0.148606,-1.201322,-0.250967,-0.801749,0.000000
0.024871,-0.024849,-0.022762,-0.349187,0.599031,-1.592701,-0.971578,0.043176,0.143861,-1.201515,-0.254287,-0.803367,0.000000
0.024995,-0.024958,-0.022657,-0.348127,0.626555,-1.596569,-0.992507,0.044059,0.138374,-1.200478,-0.257761,-0.804343,0.000000
0.025155,-0.025056,-0.022520,-0.347220,0.653846,-1.599672,-1.014049,0.044953,0.132140,-1.198217,-0.261395,-0.804682,0.000000
0.025352,-0.025143,-0.022349,-0.346465,0.680892,-1.601999,-1.036201,0.045861,0.125154,-1.194738,-0.265193,-0.804391,0.000000
0.025585,-0.025221,-0.022145,-0.345864,0.707676,-1.603538,-1.058962,0.046781,0.117413,-1.190047,-0.269159,-0.803475,0.000000
0.025854,-0.025289,-0.021909,-0.345415,0.734184,-1.604276,-1.082328,0.047715,0.108915,-1.184151,-0.273298,-0.801938,0.000000
0.026159,-0.025347,-0.021639,-0.345121,0.760396,-1.604197,-1.106296,0.048664,0.099656,-1.177055,-0.277613,-0.799787,0.000000
0.026500,-0.025396,-0.021337,-0.344980,0.786293,-1.603288,-1.130861,0.049628,0.089637,-1.168767,-0.282106,-0.797024,0.000000
0.026876,-0.025436,-0.021002,-0.344993,0.811854,-1.601530,-1.156021,0.050608,0.078856,-1.159292,-0.286780,-0.793657,0.000000
0.027289,-0.025468,-0.020634,-0.345159,0.837058,-1.598906,-1.181768,0.051603,0.067314,-1.148638,-0.291636,-0.789688,0.000000
0.027737,-0.025490,-0.020234,-0.345480,0.861880,-1.595398,-1.208100,0.052615,0.055011,-1.136812,-0.296677,-0.785124,0.000000
0.028220,-0.025504,-0.019801,-0.345954,0.886295,-1.590987,-1.235009,0.053643,0.041949,-1.123821,-0.301904,-0.779968,0.000000
0.028739,-0.025510,-0.019337,-0.346583,0.910277,-1.585653,-1.262490,0.054689,0.028129,-1.109674,-0.307318,-0.774226,0.000000
0.029292,-0.025507,-0.018840,-0.347364,0.933799,-1.579374,-1.290536,0.055751,0.013554,-1.094377,-0.312920,-0.767903,0.000000
0.029881,-0.025496,-0.018312,-0.348300,0.956831,-1.572129,-1.319140,0.056832,-0.001776,-1.077940,-0.318712,-0.761004,0.000000
0.030504,-0.025478,-0.017751,-0.349389,0.979345,-1.563896,-1.348294,0.057930,-0.017856,-1.060372,-0.324693,-0.753535,0.000000
0.031161,-0.025452,-0.017160,-0.350630,1.001309,-1.554651,-1.377992,0.059047,-0.034685,-1.041683,-0.330866,-0.745502,0.000000
0.031852,-0.025419,-0.016537,-0.352025,1.022693,-1.544370,-1.408226,0.060181,-0.052260,-1.021883,-0.337232,-0.736911,0.000000
0.032578,-0.025379,-0.015883,-0.353572,1.043463,-1.533029,-1.438989,0.061334,-0.070578,-1.000983,-0.343791,-0.727770,0.000000
0.033337,-0.025333,-0.015199,-0.355271,1.063587,-1.520600,-1.470274,0.062505,-0.089638,-0.978994,-0.350547,-0.718085,0.000000
0.034129,-0.025279,-0.014483,-0.357121,1.083031,-1.507058,-1.502073,0.063695,-0.109438,-0.955929,-0.357502,-0.707865,0.000000
0.034955,-0.025220,-0.013738,-0.359123,1.101760,-1.492373,-1.534381,0.064902,-0.129976,-0.931801,-0.364659,-0.697118,0.000000
0.035813,-0.025155,-0.012962,-0.361276,1.119741,-1.476516,-1.567193,0.066128,-0.151254,-0.906623,-0.372022,-0.685856,0.000000
0.036704,-0.025085,-0.012157,-0.363579,1.136937,-1.459455,-1.600504,0.067373,-0.173271,-0.880412,-0.379596,-0.674087,0.000000
0.037627,-0.025010,-0.011322,-0.366031,1.153313,-1.441159,-1.634311,0.068635,-0.196029,-0.853182,-0.387387,-0.661824,0.000000
0.038583,-0.024931,-0.010457,-0.368633,1.168831,-1.421590,-1.668614,0.069915,-0.219533,-0.824951,-0.395404,-0.649080,0.000000
0.039570,-0.024849,-0.009563,-0.371384,1.183455,-1.400711,-1.703412,0.071213,-0.243787,-0.795736,-0.403654,-0.635869,0.000000
0.040589,-0.024763,-0.008640,-0.374282,1.197145,-1.378482,-1.738708,0.072528,-0.268800,-0.765556,-0.412150,-0.622206,0.000000
0.041639,-0.024676,-0.007689,-0.377328,1.209864,-1.354857,-1.774508,0.073860,-0.294583,-0.734433,-0.420906,-0.608110,0.000000
0.042721,-0.024588,-0.006709,-0.380521,1.221571,-1.329787,-1.810819,0.075209,-0.321148,-0.702388,-0.429937,-0.593600,0.000000
0.043834,-0.024499,-0.005700,-0.383860,1.232224,-1.303221,-1.847653,0.076575,-0.348516,-0.669445,-0.439262,-0.578698,0.000000
0.044978,-0.024412,-0.004663,-0.387345,1.241778,-1.275097,-1.885026,0.077957,-0.376707,-0.635628,-0.448907,-0.563428,0.000000
0.046153,-0.024328,-0.003597,-0.390976,1.250187,-1.245349,-1.922957,0.079355,-0.405752,-0.600964,-0.458898,-0.547817,0.000000
0.047360,-0.024248,-0.002503,-0.394752,1.257402,-1.213902,-1.961471,0.080768,-0.435686,-0.565483,-0.469271,-0.531898,0.000000
0.048598,-0.024174,-0.001381,-0.398672,1.263370,-1.180673,-2.000599,0.082196,-0.466556,-0.529217,-0.480067,-0.515706,0.000000
0.049869,-0.024109,-0.000229,-0.402737,1.268031,-1.145565,-2.040379,0.083638,-0.498419,-0.492200,-0.491336,-0.499283,0.000000
0.051172,-0.024055,0.000952,-0.406947,1.271322,-1.108467,-2.080856,0.085094,-0.531345,-0.454470,-0.503139,-0.482676,0.000000
0.052508,-0.024016,0.002162,-0.411301,1.273170,-1.069253,-2.122084,0.086564,-0.565425,-0.416071,-0.515552,-0.465943,0.000000
0.053880,-0.023996,0.003403,-0.415801,1.273493,-1.027775,-2.164130,0.088046,-0.600772,-0.377050,-0.528670,-0.449152,0.000000
0.055287,-0.023999,0.004676,-0.420447,1.272197,-0.983861,-2.207070,0.089540,-0.637531,-0.337461,-0.542608,-0.432384,0.000000
0.056734,-0.024032,0.005983,-0.425241,1.269174,-0.937309,-2.250998,0.091046,-0.675888,-0.297369,-0.557517,-0.415740,0.000000
0.058222,-0.024103,0.007325,-0.430186,1.264295,-0.887880,-2.296024,0.092562,-0.716083,-0.256849,-0.573588,-0.399344,0.000000
0.059756,-0.024221,0.008706,-0.435284,1.257408,-0.835293,-2.342277,0.094089,-0.758435,-0.215993,-0.591071,-0.383358,0.000000
0.061342,-0.024400,0.010130,-0.440541,1.248335,-0.779214,-2.389912,0.095625,-0.803370,-0.174913,-0.610296,-0.367987,0.000000
0.062988,-0.024658,0.011603,-0.445964,1.236857,-0.719249,-2.439105,0.097170,-0.851469,-0.133754,-0.631715,-0.353507,0.000000
0.064705,-0.025019,0.013133,-0.451564,1.222720,-0.654942,-2.490056,0.098723,-0.903540,-0.092707,-0.655951,-0.340297,0.000000
0.066510,-0.025519,0.014733,-0.457357,1.205625,-0.585787,-2.542972,0.100283,-0.960742,-0.052030,-0.683889,-0.328883,0.000000
0.068428,-0.026208,0.016421,-0.463366,1.185251,-0.511289,-2.598028,0.101849,-1.024763,-0.012085,-0.716821,-0.320027,0.000000
0.070496,-0.027161,0.018223,-0.469627,1.161321,-0.431137,-2.655256,0.103421,-1.098121,0.026612,-0.756661,-0.314847,0.000000
0.072769,-0.028488,0.020182,-0.476197,1.133802,-0.345688,-2.714265,0.104998,-1.184570,0.063321,-0.806259,-0.314990,0.000000
0.075329,-0.030346,0.022355,-0.483153,1.103430,-0.257114,-2.773621,0.106578,-1.289430,0.097060,-0.869627,-0.322743,0.000000
0.078270,-0.032911,0.024810,-0.490591,1.072756,-0.171526,-2.829763,0.108161,-1.418816,0.126845,-0.951340,-0.340631,0.000000
