3.66716163,1.51222564,5.29241401,1.04934198,4.71238897,1.04522735
7.625323077106451,2.4841716235688223,1.7528912543130621,3.616918727326072,4.712388979488543,0.22865855648333722
8.170813764121638,1.6541142175165435,4.920920570215055,1.2789468457540432,4.712388996076562,-0.31683213014715506
6.1813153683898605,2.806317111724284,1.8387351234610847,3.20892936757016,4.712388979412142,1.6726662655846227
5.760523603092709,2.6298146405370053,3.8564013130772183,1.367765680769499,4.71238896724801,2.093458030881773
2.075356705658426,3.7414070965696844,2.4732106762702832,1.6393639099546113,4.712388968756126,5.778624928316057
11.514637395948359,8.281598135783472,2.10230552071804,-2.5299221322923087,4.712388519558105,-3.660655761973861
10.909609298070661,8.440794199458377,3.1281230653187895,-3.7149353519896504,4.712388913973612,-3.055627664096092
9.514960825881356,11.639391349449337,2.2768477275993164,-6.062257350454063,4.71238936923086,-1.6609791919069339
7.967197748796503,10.318328749710737,4.359949292599355,-6.824297010177352,4.712389123738673,-0.11321611482189042
8.750116693831842,11.999423057331821,1.619378052148977,-5.7648193632717675,4.712389451577993,-0.8961350598572675
7.590768040592236,10.564672562743766,3.945455661756501,-6.656147136803104,4.712389110503661,0.2632135933823956
8.362670488452064,12.229930441223523,1.6661096574117096,-6.042058364221597,4.71238940205749,-0.508688854477507
7.069150801040143,10.91281455350035,3.6138990947908356,-6.6727325597587726,4.71238911030471,0.7848308329344698
7.460691330844356,13.182171400971153,1.9380683844609636,-7.26625810058868,4.712389193947367,0.39329030313014623
11.11016150127327,10.402059340025172,3.8823328496464393,-6.430409776306506,4.712388794739961,-3.2561798672988616
10.537800863772752,11.346890619308873,3.630718105519165,-7.12362698459782,4.712389426477203,-2.6838192297985057
10.423470271847586,11.00562616222195,4.114313703649496,-7.265958282898983,4.712388992532971,-2.569488637873068
10.469505629474822,11.056723532716374,4.129714591470251,-7.332456489652891,4.712388982732586,-2.61552399550034
10.47000668572006,11.054143759816238,4.1323619009167025,-7.332524026198031,4.712388982732306,-2.6160250517455776
